uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Short name:en,Fully specified name:es,Short name:es,Fully specified name:fr,Short name:fr,Fully specified name:ht,Short name:ht,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
165268AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Alcohol and substance abuse screening performed,,Question,Coded,,,CIEL:165268,,,,,,,,,,,,,,,,,
127750AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Refusal of treatment by patient,"Patient or client refusal of or resistance to medical, psychological, or psychiatric treatment. (APA, Thesaurus of Psychological Index Terms, 8th ed.)",Diagnosis,Boolean,,,CIEL:127750;IMO-ProblemIT:332345;PIH:1483;SNOMED-CT:105480006,,rechazo del tratamiento por el paciente,,Refus de traitement par le patient,,Pasyan pa vle pran medikaman,,,,,,,,,,,
162760AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Severity of adverse reaction,,Question,Coded,Fatal;Life threatening severity;Mild;Moderate;Severe,,CIEL:162760;SNOMED-US:446401000124104,,,,La gravitÃÂ© de la rÃÂ©action indÃÂ©sirable,,Gravite nan reyaksyon kontrÃÂ¨,,,,,,,,,,,
161558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Patient tested for sexually transmitted illness in current visit,Has the client been screened for STI (during this visit)?,Question,Coded,,,CIEL:161558,STI screened this visit,,,,,,,,,,,,,,,,
160738AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date drug restarted,When was the drug restarted?,Question,Date,,,CIEL:160738,,,,,,,,,,,,,,,,,
159423AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV status disclosed to partner,Whether or not the patient has disclosed the HIV status with the partner.,Question,Coded,,,CIEL:159423;PIH:2061,HIV status disclosure with partner,,,le statut VIH divulguer au partenaire,,Di patne estati VIH,,,,,,,,,,,
159407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Poor,Pertaining to poor grade.,Misc,N/A,,,CIEL:159407,,,,,,,,,,,,,,,,,
159405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Good,"Degree of finding, as answer to question",Misc,N/A,,,CIEL:159405,,,,,,,,,,,,,,,,,
166462AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pneumocystis carinii pneumonia prophylaxis adherence,"Based on actual dispensed drugs, Good=>95%, Fair= 85-94%, Poor=<84%",Question,Coded,Fair;Good;Poor;Unknown,,CIEL:166462;KenyaEMR:164941,PCP prophylaxis adherence,,,,,,,,,,,,,,,,
161653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Isoniazid adherence,,Question,Coded,Fair;Good;Poor,,CIEL:161653,INH adherence,,,,,,,,,,,,,,,,
da4e1fd2-727f-4677-ab5f-44058555052c,,HIV Treatment adherence,,Question,Coded,Fair;Good;Poor,,OCT:HAARTAdherence,,,,,,,,,,,,,,,,,
1306AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Beyond detectable limit,Descriptive Term:  beyond detectable limit.,Misc,N/A,,,AMPATH:1306;CIEL:1306,BDL,,,Au-delÃ  de la limite dÃÂ©tectable,,Pi lwen pase LIMIT ki ka detekte,,,,,,,,,,,
1302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Not detected,"Descriptive term:  unable to discover or ascertain the existence, presence, or fact of.",Misc,N/A,,,AMPATH:1302;CIEL:1302;SNOMED-CT:260415000,,,,,,,,,,,,,,,,,
1270AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tuberculosis treatment started,Part of the encounter form plan. Answers are drugs started at the end of the particular encounter.,Question,Coded,,,AMPATH:1270;CIEL:1270;SNOMED-MVP:12701000105007,,,,,,,,,,,,,,,,,
1258AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Change formulation,Answer on encounter form.  Implies that a patient's current drugs will be changed to meet a new formulation.,Misc Order,N/A,,,AMPATH:1258;CIEL:1258,,,,Changement de formulation,,,,,,,,,,,,,
1130AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Psychiatric exam findings,Findings noted upon psychiatric examination.,Finding,Coded,,,AMPATH:1130;CIEL:1130;SNOMED-MVP:11301000105001,,Examen psiquiatrico,,Conclusions de l'examen psychiatrique,,Konklizyon egzamen sikyatrik,,,,,,,,,,,
1128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Musculoskeletal exam findings,Findings noted on examination of the musculoskeletal region.,Finding,Coded,,,AMPATH:1128;CIEL:1128;SNOMED-CT:271916000,,,,Examen clinique musculosqueletal,,Ekzamen musk ak eskelet,,,,,,,,,,,
1126AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Urogenital exam findings,Findings noted on examination of the urogenital region.,Finding,Coded,,,AMPATH:1126;CIEL:1126;SNOMED-MVP:11261000105008,,,,Conclusions de l'examen de l'appareil urogÃÂ©nital,,Konklizyon egzamen urojenital,,,,,,,,,,,
1124AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cardiac exam findings,Findings noted on examination of the heart.,Finding,Coded,,,AMPATH:1124;CIEL:1124;PIH:2423;SNOMED-CT:271910006,,,,Conclusions de l'examen cardiaques,,Konklizyon egzamen Kadyak,,,,,,,,,,,
1122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Heent exam findings,"Findings noted on examination of the head, ears, eyes, nose and throat.",Finding,Coded,,,AMPATH:1122;CIEL:1122;LOINC:11424-9;PIH:1122;PIH:2427;SNOMED-MVP:11221000105004,,,,Conclusions de l'examen HEENT,,konklizyon egzamen HEENT,,,,,,,,,,,
1120AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Skin exam findings,Findings noted on examination of the skin.,Finding,Coded,,,AMPATH:1120;CIEL:1120;SNOMED-CT:164320006,,,,Conclusions de l'examen de la peau,,Konklizyon egzamen Po,,,,,,,,,,,
1391AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Physical exam,Textual field to capture generic physical exam.,Finding,Text,,,CIEL:1391;IMO-ProblemIT:32919652;IMO-ProblemIT:810352;PIH:1336;SNOMED-CT:5880005,Physical exam,,,Examen physique,,Egzamen fizik,,,,,,,,,,,
1301AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Detected,"Descriptive term:  to discover or ascertain the existence, presence, or fact of.",Misc,N/A,,,AMPATH:1301;CIEL:1301;SNOMED-CT:260373001,,,,DÃÂ©tectÃÂ©,,detekte,,,,,,,,,,,
686dc1b2-68b5-4024-b311-bd2f5e3ce394,,HIV Viral load test - Qualitiative,Qualitative results of a vial load test,ConvSet,Coded,Detected;Not detected,,OCT:HIVViralLoadResult,,,,,,,,,,,,,,,,,
1255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antiretroviral plan,Question on encounter form.  Collects information related to antiretroviral drug therapy plans.,Question,Coded,Change formulation;Change regimen;Continue regimen;Dosing change;Start drugs;Stop all,,AMPATH:1255;CIEL:1255,,,,,,,,,,,,,,,,,
1253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Completed total PMTCT,Answer to question.  Implies that a person completed a course of total prevention of mother to child transmission therapy.,Finding,N/A,,,AMPATH:1253;CIEL:1253;PIH:1253,,,,Traitement PTME complete,,Fini ak PTME,,,,,,,,,,,
1129AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Neurologic exam findings,Findings noted upon neurologic examination.,Finding,Coded,,,AMPATH:1129;CIEL:1129;PIH:2421;SNOMED-CT:22325002,,Hallazgos examen neurologico,,Les rÃÂ©sultats de l'examen neurologique,,Konklizyon egzamen newolojik,,,,,,,,,,,
1127AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Extremity exam findings,Findings noted on examination of the extremities.,Finding,Coded,,,AMPATH:1127;CIEL:1127;PIH:3839;SNOMED-MVP:11271000105003,,,,Conclusions d'examen extrÃÂ©mitÃÂ©,,Konklizyon egzamen extrÃÂ©mitÃÂ©,,,,,,,,,,,
1125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abdominal exam findings,Findings noted on examination of the abdomen.,Finding,Coded,,,AMPATH:1125;CIEL:1125;PIH:2425;SNOMED-CT:271911005,,,,Conclusions de l'examen abdominaux,,Konklizyon egzamen nan vant,,,,,,,,,,,
1123AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Chest exam findings,Findings noted on examination of the chest.,Finding,Coded,,,AMPATH:1123;CIEL:1123;PIH:3238;SNOMED-CT:272016000,,,,Conclusions de l'examen poitrine,,Konklizyon egzamen nan lestomak,,,,,,,,,,,
1121AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lymph node exam findings,Findings noted on examination of the lymph nodes.,Finding,Coded,Abnormal;Normal,,AMPATH:1121;CIEL:1121;SNOMED-CT:274303007,,,,Examen clinique des ganglions lymphatiques,,Ekzamen gland,,,,,,,,,,,
983AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Weight change,Alteration in a patient's weight.  Could represent either a weight gain or loss.,Finding,N/A,,,AMPATH:983;CIEL:983;IMO-ProblemIT:27831401;PIH:1817;SNOMED-CT:365921005,,,,,,,,,,,,,,,,,
843AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Regimen failure,Failure of a therapy or treatment to achieve its end points.,Finding,N/A,,,AMPATH:843;CIEL:843;org.openmrs.module.mdrtb:FAILED;PIH:843;SNOMED-CT:266721009,,Falla de tratamiento,,,,Echek rejim,,,,,,,,,,,
1252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reason antiretrovirals stopped,Question on encounter form.  Part of the plan gathers a reason for stopping ARVs.  This concept captures that information.,Question,Coded,"Cannot afford treatment;Change formulation;Completed total PMTCT;Currently pregnant;Inpatient care or hospitalization;Medications unavailable;Non-compliance with treatment or therapy;Other non-coded;Other patient decision;Planned treatment interruption;Refusal of treatment by patient;Regimen failure;Toxicity, drug;Treatment never started - patient refused;Tuberculosis treatment started;Weight change",,AMPATH:1252;CIEL:1252;org.openmrs.module.mdrtb:REASON ANTIRETROVIRALS CHANGED OR STOPPED;PIH:1252,,,,AntirÃÂ©troviraux raison d'arrÃÂªt,,Rezon dwog antiretwoviral te sispann,,,,,,,,,,,
cbb9382b-3a47-44bf-9ecc-828966535524,,Adherence counselling - qualitative,Has drug adherence counselling been done,Question,Coded,,,OCT:AdherenceCounselling,,,,,,,,,,,,,,,,,
166442AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ENT examination finding (text),Free text entry for ENT exam findings,Question,Text,,,CIEL:166442;KenyaEMR:164939;SNOMED-CT:271914002,,,,,,,,,,,,,,,,,
163109AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nervous system examination (text),General physical exam findings of patient's nervous system,Finding,Text,,,CIEL:163109,,,,Examen du systÃÂ¨me nerveux (texte),,Egzamen sistÃÂ¨m nÃÂ¨ve (tÃÂ¨ks),,,,,,,,,,,
163047AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Urogenital examination (text),,Question,Text,,,CIEL:163047,,,,,,,,,,,,,,,,,
163045AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HEENT examination (text),,Finding,Text,,,CIEL:163045;LOINC:11393-6,,,,,,,,,,,,,,,,,
162879AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reason for admission (text),,Question,Text,,,CIEL:162879,,,,Motif d'admission (texte),,Rezon pou admisyon (teks),,,,,,,,,,,
161651AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Counseling about infant feeding practices,,Procedure,Coded,,,CIEL:161651;SNOMED-CT:171053005,,,,,,,,,,,,,,,,,
161649AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Micronutrient support,Provision of micronutrients to patient or patient family for patient,Procedure,N/A,,,CIEL:161649,,,,,,,,,,,,,,,,,
160947AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abdominal examination (text),,Finding,Text,,,CIEL:160947,O/E abdomen,,,,,,,,,,,,,,,,
160689AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Chest examination (text),,Finding,Text,,,CIEL:160689,,,,Examen de la poitrine (texte),,Egzamen nan lestomak (tÃÂ¨ks),,,,,,,,,,,
163048AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Musculoskeletal examination (text),,Question,Text,,,CIEL:163048,,,,,,,,,,,,,,,,,
163046AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cardiac examination (text),,Finding,Text,,,CIEL:163046,,,,Examen cardiaque (texte),,Egzamen kadyak (tÃÂ¨ks),,,,,,,,,,,
163042AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,General examination (text),,Finding,Text,,,CIEL:163042,,,,"Examen physique, gÃÂ©nÃÂ©ral (text)",,,,,,,,,,,,,
161650AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Therapeutic feeding,,Procedure,N/A,,,CIEL:161650;SNOMED-CT:75118006,,,,,,,,,,,,,,,,,
161648AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Food support,Provision of food supplements to patient or family of patient,Procedure,Coded,,,CIEL:161648,,,,L'aide alimentaire,,SipÃÂ² manje,,,,,,,,,,,
5484AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nutritional support,Nutritional counseling or support for patient or patient's family,Procedure,Coded,Counseling about infant feeding practices;Food support;Micronutrient support;Therapeutic feeding,,AMPATH:5484;CIEL:5484;PIH:1400;SNOMED-CT:278906000,,,,soutien nutritionnel,,sipo pou mange,,,,,,,,,,,
1272AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Referrals ordered,Question on encounter form.  Answers are referrals made during a particular patient visit.,Question,Coded,Alcohol counseling;ARV for mother;Dental care referral;Diagnostic testing and counseling for HIV;Disclosure counseling;Family planning services;Health center hospital;Inpatient care or hospitalization;Maternal and child health program;Mental health services;Nutritional support;Ophthalmology referral;Other non-coded;Postnatal care referral;Prenatal care referral;Private health care clinic/facility;Private home-based care;Psychosocial counseling;Referral for opportunistic infection treatment;Sexually transmitted infection program/clinic;Social support services;Surgical Outpatient Department;Tobacco use counseling;Voluntary counseling and testing for HIV,,AMPATH:1272;AMPATH:1932;SNOMED-CT:439980006,,,,Consultation demandÃÂ©e,,odone referans,,,,,,,,,,,
159777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Condoms given during the visit,Whether condoms were given during the encounter with the person.,Question,Coded,,,CIEL:159777,,,,PrÃÂ©servatifs donnÃÂ©s lors de la visite,,KapÃÂ²t bay pandan vizit la,,,,,,,,,,,
115115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Obesity,"Increase in body weight beyond skeletal and physical standards as the result of an excessive accumulation of fat in the body. More than two times the ideal weight is considered OBESITY, MORBID.",Diagnosis,N/A,,,CIEL:115115;ICD-10-WHO:E66.9;IMO-ProblemIT:92278;SNOMED-CT:414916001,,,,ObÃÂ©sitÃÂ©,,Obezite,,,,,,,,,,,
c481f80d-7553-41ab-94ca-efddb8ab294c,,nutritional assessment status,Using weight and height and age what is the nutritional assessment outcome of the client,ConvSet,Coded,Normal;Obesity,,OCT:NutitionalAssessment,,,,,,,,,,,,,,,,,
164813AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Male condom,,Medical supply,N/A,,,CIEL:164813;SNOMED-CT:442450006,,,,,,,,,,,,,,,,,
160571AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Patient wishes to get pregnant,,Finding,Coded,,,CIEL:160571;IMO-ProblemIT:1045429;KenyaEMR:164933,,,,La patiente souhaite une grossesse,,,,,,,,,,,,,
159524AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sexual abstinence,"Method of family planning, practice of voluntarily refraining from sexual activities.",Misc,N/A,,,CIEL:159524;PIH:1274;PIH:1720;PIH-Malawi:3628;SNOMED-CT:162171002,,,,Abstinence sexuelle,,Abstinans seksyÃÂ¨l,,,,,,,,,,,
136452AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,IUD Contraception,"Contraceptive devices placed high in the uterine fundus with a string extending from the device through the cervical as into the vagina. (UMDNS, 1999)",Diagnosis,N/A,,,CIEL:136452;IMO-ProblemIT:567066;SNOMED-CT:312081001,,anticoncepciÃÂ³n con dispositivo intrauterino,,Dispositif intrauterin,,EsterilÃÂ¨,,,,,,,,,,,
136163AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lactational amenorrhea,,Diagnosis,N/A,,,CIEL:136163;IMO-ProblemIT:567070;SNOMED-CT:237122005,,amenorrea relacionada con la lactancia,,AmÃÂ©norrhÃÂ©e par lactation,,MetÃÂ²d mama,,,,,,,,,,,
164814AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Female condom,,Medical supply,N/A,,,CIEL:164814;SNOMED-CT:442288006,,,,,,,,,,,,,,,,,
162332AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Contraception method undecided,,Finding,N/A,,,CIEL:162332;SNOMED-CT:408822009,,,,MÃÂ©thodes de contraception non encore choisi,,MetÃÂ²d planin poko deside,,,,,,,,,,,
160574AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ulipristal acetate,,Drug,N/A,,,CIEL:160574;RxNORM:1005920,,,,,,,,,,,,,,,,,
160572AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Patient thinks she can't get pregnant,,Finding,N/A,,,CIEL:160572,,,,,,,,,,,,,,,,,
160575AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reason not on family planning,,Question,Coded,Currently not sexually active;Patient thinks she can't get pregnant;Patient wishes to get pregnant,,CIEL:160575;PIH:6195,,,,,,,,,,,,,,,,,
159837AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hysterectomy,A surgical procedure in which uterus is removed.,Procedure,N/A,,,CIEL:159837;IMO-ProcedureIT:667244;SNOMED-CT:236886002,,,,HystÃÂ©rectomie,,Isterektomi,,,,,,,,,,,
159589AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Implantable contraceptive (unspecified type),A form of contraception delivered through an implantable device under the skin.,Drug,N/A,,,CIEL:159589;SNOMED-CT:169552007,Implantable contraceptive,,,,,,,,,,,,,,,,
78796AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Levonorgestrel,,Drug,N/A,,,CIEL:78796;PIH:1718;RxNORM:6373;SNOMED-CT:109032009,,,,Levonorgestrel,,Levonorgestrel,,,,,,,,,,,
5278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Diaphragm,"A molded cap, usually of thin rubber fitted over the uterine cervix to act as a mechanical contraceptive barrier.",Misc,N/A,,,AMPATH:5278;CIEL:5278;SNOMED-CT:368441006,,,,Diaphragme cervical,,Dyafram,,,,,,,,,,,
1472AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tubal ligation procedure,"The surgical procedure in fallopian tube to prevent pregnancy, a method of female sterilization.",Procedure,N/A,,,CIEL:1472;IMO-ProcedureIT:674775;PIH:1719;PIH-Malawi:1719;SNOMED-CT:77543007,,,,Ligature de trompes,,Pwosedi ligati twomp,,,,,,,,,,,
5277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Natural family planning,A method of birth control that involves abstention from sexual intercourse during the period of ovulation which is determined through observation and measurement of bodily signs (as cervical mucus and body temperature).,Misc,N/A,,,AMPATH:5277;CIEL:5277;SNOMED-CT:225371000,,,,MÃÂ©thode naturelle de planning familial,,Planin familyal natirÃÂ¨l,,,,,,,,,,,
1489AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vasectomy,A method of male sterilization.,Procedure,N/A,,,CIEL:1489;IMO-ProcedureIT:1809386;IMO-ProcedureIT:1848460;PIH:1721;SNOMED-CT:22523008,,,,Vasectomie,,Vazektomi,,,,,,,,,,,
1359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Norplant (implantable contraceptive),"The NORPLANT SYSTEM kit contains levonorgestrel implants, a set of six flexible closed capsules made of silicone rubber tubing (SilasticÃÂ® , dimethylsiloxane/methylvinylsiloxane copolymer), each containing 36 mg of the progestin levonorgestrel contained in an insertion kit to facilitate implantation. The capsules are sealed with Silastic (polydimethylsiloxane) adhesive and sterilized. Each capsule is 2.4 mm in diameter and 34 mm in length. The capsules are inserted in a superficial plane beneath the skin of the upper arm.",Drug,Boolean,,,CIEL:1359;PIH:1718;SNOMED-CT:169552007,Norplant,,,Norplant (implant contraceptif),,Norplan (kontraseptif enplan),,,,,,,,,,,
1175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Not applicable,Generic response to a question.  The question doesn't directly apply to the person.,Misc,N/A,,,AMPATH:1175;CIEL:1175;SNOMED-CT:385432009,,,,Non applicable,,Paka aplike,,,,,,,,,,,
907AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Medroxyprogesterone acetate,"A synthetic steroid progestational hormone C24H34O4 that is used especially in the treatment of amenorrhea and abnormal uterine bleeding, in conjunction with conjugated estrogens to relieve the symptoms of menopause and to prevent osteoporosis, and as an injectable contraceptive.",Drug,N/A,,,AMPATH:191;AMPATH:907;CIEL:907;PIH:5279;SNOMED-CT:126112002,,,,AcÃÂ©tate medroxyprogestÃÂ©rone,,MedroksiprojÃÂ¨steron asetat,,,,,,,,,,,
374AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Method of family planning,,Question,Coded,Contraception method undecided;Diaphragm;Female condom;Hysterectomy;Implantable contraceptive (unspecified type);IUD Contraception;Lactational amenorrhea;Levonorgestrel;Male condom;Medroxyprogesterone acetate;Natural family planning;Norplant (implantable contraceptive);Not applicable;Other non-coded;Sexual abstinence;Tubal ligation procedure;Vasectomy,,AMPATH:374;CIEL:374;PIH:374;SNOMED-CT:13197004,,,,Methode de PF utiliser,,A ki metod planin ou sevi,,,,,,,,,,,
162502AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Expiration date,Date of expiration of a drug or supply.,Finding,Date,,,CIEL:162502,Expiry date,,,,,,,,,,,,,,,,
1420AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vaccine lot number,,Finding,Text,,,CIEL:1420,vaccine lot no,,,NumÃÂ©ro du lot du vaccin,,,,,,,,,,,,,
634628d2-0566-4a9d-a749-239ae267b399,,Baseline CD4,A baseline CD4 is the first CD4 count done to assess a client HIV status.,Question,N/A,,,OCT:BaselineCD4,,,,,,,,,,,,,,,,,
759e89a6-3260-4aee-9922-86a6301bcff3,,Reason for CD4 Request,A baseline CD4 is the first CD4 count request to assess a HIV positive client's immune status,Question,Coded,Baseline CD4;Regimen failure,,OCT:CD4 Request,,,,,,,,,,,,,,,,,
be5d6a4a-4018-49dd-869f-273c9f5fec9e,,Routine Viral Load,"For HIV-positive individuals on antiretroviral therapy (ART), the World Health Organization (WHO) recommends routine viral load (VL) monitoring.",Question,N/A,,,OCT:RoutineViralLoad,,,,,,,,,,,,,,,,,
5d4e13af-92ec-4b91-a8e4-97818810e577,,Baseline Viral Load,Reason for ordering a Viral load is for a baseline assessment,Question,N/A,,,OCT:BaselineVL,,,,,,,,,,,,,,,,,
aa0703b3-cf6e-4eb2-840f-f7e166dc1971,,Lab tests ordered,A list of tests ordered,Question,Coded,CD4 count;HIV viral load,,OCT:LabTestOrdered,,,,,,,,,,,,,,,,,
164509AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,TDF-ddl-LPV /R,ARV regimen,Misc,N/A,,,CIEL:164509,,,,,,,,,,,,,,,,,
164431AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date of ARV substitution,,Question,Date,,,CIEL:164431,,,,,,,,,,,,,,,,,
163523AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Clinical failure,Treatment failed to improve overall patient symptoms.,Finding,Coded,,,CIEL:163523,,,,,,EchÃÂ¨k klinik,,,,,,,,,,,
86cc0cfe-bace-4969-94b6-d139f4971d13,,Reason for Viral Load Request,The reason a viral load request is being made,Question,Coded,Baseline Viral Load;Change regimen;Clinical failure;Regimen failure,,OCT:ViralLoadRequest,,,,,,,,,,,,,,,,,
160569AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Virologic failure,,Misc,Boolean,,,CIEL:160569;PIH:1765,,,,Chec virologique,,EchÃÂ¨k virolojik,,,,,,,,,,,
160567AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,New diagnosis of Tuberculosis,,Misc,N/A,,,CIEL:160567;PIH:1763,,,,Nouveau diagnostique de la tuberculose,,Nouvo dyagnostik pou TibÃÂ¨kiloz,,,,,,,,,,,
164516AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date of switching to 2nd line ARV regimen,,Question,Date,,,CIEL:164516,,,,,,,,,,,,,,,,,
164510AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,TDF-ddl-NFV,,Misc,N/A,,,CIEL:164510,,,,,,,,,,,,,,,,,
160566AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Immunologic failure,,Misc,Boolean,,,CIEL:160566;PIH:1764,,,,Chec immunologique,,EchÃÂ¨k iminolojik,,,,,,,,,,,
160568AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reason antiretrovirals changed to second line therapy,,Question,Coded,Immunologic failure;Regimen failure;Virologic failure,,CIEL:160568;PIH:1780;SNOMED-CT:170564007,,,,Raison pour le changement des antirÃÂ©trovirals Ã  seulement des drogues de deuxiÃÂ¨me ligne,,,,,,,,,,,,,
